"datayear"	"uniqidnew"	"shelter_1"	"shelter_2"	"shelter_3"	"tenure_1"	"tenure_2"	"tenure_3"	"singlepar_1"	"singlepar_2"	"singlepar_3"	"numadults_1"	"numadults_2"	"numadults_3"	"numkids_1"	"numkids_2"	"numkids_3"	"acctype_1"	"acctype_2"	"acctype_3"	"agehigh_1"	"agehigh_2"	"agehigh_3"	"empstathigh_1"	"empstathigh_2"	"empstathigh_3"	"ethnichigh_1"	"ethnichigh_2"	"ethnichigh_3"	"sochigh_1"	"sochigh_2"	"sochigh_3"	"datayear_1"	"datayear_2"	"datayear_3"
18	"1520443.04"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	52	10	2	1	1	1	1	1	1	8	3	1	18	1	1
18	"1520532.47"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	63	12	3	2	1	1	1	1	1	7	2	1	18	1	1
18	"1520705.21"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1520913.63"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	55	11	2	2	1	1	1	1	1	9	4	1	18	1	1
18	"1520976.17"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	71	14	3	5	3	3	1	1	1	9	4	1	18	1	1
18	"1521081.19"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1521205.36"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	45	9	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1521232.84"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	25	5	1	1	1	1	1	1	1	8	3	1	18	1	1
18	"1521395.03"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1521498.42"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	25	5	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1521896.52"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	59	11	2	1	1	1	1	1	1	1	1	1	18	1	1
18	"1521951.56"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	78	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1522003.54"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	33	6	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1522396.2"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	60	12	3	1	1	1	1	1	1	8	3	1	18	1	1
18	"1522706.92"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	20	4	1	1	1	1	1	1	1	4	2	1	18	1	1
18	"1522776.93"	0	0	0	5	2	2	0	0	0	3	3	2	0	0	0	1	1	1	59	11	2	1	1	1	1	1	1	6	4	1	18	1	1
18	"1523523.21"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	2	1	1	78	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1523718.87"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	33	6	1	1	1	1	1	1	1	3	2	1	18	1	1
18	"1523866.81"	0	0	0	3	2	2	1	1	1	1	1	-888	0	0	0	4	2	2	25	5	1	7	5	3	1	1	1	3	2	1	18	1	1
18	"1523948.16"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	42	8	2	9	5	3	1	1	1	8	3	1	18	1	1
18	"1523980.12"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1524031.94"	0	0	0	2	1	1	0	0	0	4	3	2	0	0	0	2	1	1	49	9	2	1	1	1	1	1	1	1	1	1	18	1	1
18	"1524255.44"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	2	1	1	53	10	2	1	1	1	1	1	1	3	2	1	18	1	1
18	"1524837.61"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	58	11	2	5	3	3	1	1	1	0	0	1	18	1	1
18	"1525396.87"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	74	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1525474.8"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	24	4	1	4	5	2	1	1	1	9	4	1	18	1	1
18	"1525539.18"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1525561.06"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	34	6	1	3	2	1	1	1	1	2	1	1	18	1	1
18	"1525698.78"	0	0	0	4	2	2	0	0	0	3	3	2	1	1	1	3	1	1	45	9	2	8	5	3	1	1	1	6	4	1	18	1	1
18	"1526012.98"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1526133.07"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	2	1	1	36	7	1	1	1	1	1	1	1	8	3	1	18	1	1
18	"1526296.69"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	67	13	3	5	3	3	1	1	1	9	4	1	18	1	1
18	"1526340.35"	0	0	0	3	2	2	1	1	1	1	1	-888	2	2	1	3	1	1	31	6	1	2	1	1	1	1	1	9	4	1	18	1	1
18	"1526421.03"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	35	7	1	8	5	3	1	1	1	0	0	1	18	1	1
18	"1526620.77"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	70	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1526781.2"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	44	8	2	1	1	1	1	1	1	5	3	1	18	1	1
18	"1526899.72"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	41	8	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1527131.26"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	61	12	3	1	1	1	1	1	1	5	3	1	18	1	1
18	"1527189.48"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	37	7	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1527273.65"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	61	12	3	1	1	1	1	1	1	3	2	1	18	1	1
18	"1527371.99"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	66	13	3	2	1	1	1	1	1	3	2	1	18	1	1
18	"1527502.87"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	70	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1527527.04"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1528477.28"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	51	10	2	1	1	1	1	1	1	6	4	1	18	1	1
18	"1528573.36"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	1	1	1	47	9	2	3	2	1	1	1	1	5	3	1	18	1	1
18	"1528885.65"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	77	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1528895.12"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	49	9	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1529185.76"	0	0	0	5	2	2	0	0	0	4	3	2	0	0	0	4	2	2	20	4	1	6	4	3	1	1	1	7	2	1	18	1	1
18	"1529203.8"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	74	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1529399.54"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	60	12	3	1	1	1	1	1	1	8	3	1	18	1	1
18	"1530053.87"	0	0	0	3	2	2	0	0	0	2	2	1	2	2	1	4	2	2	39	7	1	4	5	2	1	1	1	0	0	1	18	1	1
18	"1530109.7"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	30	6	1	1	1	1	1	1	1	3	2	1	18	1	1
18	"1530116.5"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	57	11	2	3	2	1	1	1	1	5	3	1	18	1	1
18	"1530548.18"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	65	13	3	5	3	3	1	1	1	1	1	1	18	1	1
18	"1531019.34"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	71	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1531320.86"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	48	9	2	3	2	1	1	1	1	3	2	1	18	1	1
18	"1531807.65"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	18	3	0	6	4	3	1	1	1	0	0	1	18	1	1
18	"1531860.76"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1532346.25"	0	0	0	3	2	2	0	0	0	3	3	2	0	0	0	4	2	2	48	9	2	1	1	1	1	1	1	6	4	1	18	1	1
18	"1532392.91"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1532552.34"	0	0	0	2	1	1	0	0	0	4	3	2	1	1	1	1	1	1	54	10	2	1	1	1	1	1	1	1	1	1	18	1	1
18	"1532576.36"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	37	7	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1532664.01"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	68	13	3	2	1	1	1	1	1	4	2	1	18	1	1
18	"1532864.55"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	2	1	1	45	9	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1533517.17"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	69	13	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1534184.78"	0	0	0	3	2	2	1	1	1	1	1	-888	0	0	0	3	1	1	26	5	1	7	5	3	1	1	1	0	0	1	18	1	1
18	"1534711.1"	0	0	0	1	1	1	0	0	0	4	3	2	0	0	0	1	1	1	51	10	2	1	1	1	1	1	1	5	3	1	18	1	1
18	"1534712.01"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1534778.31"	0	0	0	4	2	2	1	1	1	1	1	-888	0	0	0	4	2	2	21	4	1	7	5	3	1	1	1	6	4	1	18	1	1
18	"1535644.16"	0	0	0	5	2	2	0	0	0	2	2	1	2	2	1	3	1	1	46	9	2	1	1	1	1	1	1	7	2	1	18	1	1
18	"1535646.96"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	71	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1535996.01"	1	1	1	3	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	76	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1536681.32"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	50	10	2	2	1	1	1	1	1	9	4	1	18	1	1
18	"1537065.64"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	2	1	1	45	9	2	3	2	1	1	1	1	1	1	1	18	1	1
18	"1537215.42"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	40	8	2	1	1	1	1	1	1	5	3	1	18	1	1
18	"1537444.42"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	49	9	2	3	2	1	1	1	1	5	3	1	18	1	1
18	"1537928.17"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	55	11	2	1	1	1	1	1	1	1	1	1	18	1	1
18	"1538107.71"	0	0	0	3	2	2	0	0	0	3	3	2	0	0	0	3	1	1	69	13	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1538219.85"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	64	12	3	5	3	3	1	1	1	2	1	1	18	1	1
18	"1538858.36"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	78	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1538880.55"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	32	6	1	2	1	1	1	1	1	4	2	1	18	1	1
18	"1539064.56"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	30	6	1	4	5	2	1	1	1	0	0	1	18	1	1
18	"1539078.5"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	35	7	1	3	2	1	1	1	1	5	3	1	18	1	1
18	"1539393.37"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	67	13	3	1	1	1	1	1	1	1	1	1	18	1	1
18	"1539455.87"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	67	13	3	2	1	1	1	1	1	7	2	1	18	1	1
18	"1539549.47"	0	0	0	5	2	2	0	0	0	2	2	1	1	1	1	1	1	1	45	9	2	1	1	1	1	1	1	8	3	1	18	1	1
18	"1539825.97"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	2	1	1	76	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1540131.23"	0	0	0	3	2	2	0	0	0	3	3	2	0	0	0	2	1	1	57	11	2	1	1	1	1	1	1	6	4	1	18	1	1
18	"1540358.37"	0	0	0	4	2	2	1	1	1	1	1	-888	0	0	0	4	2	2	59	11	2	7	5	3	1	1	1	0	0	1	18	1	1
18	"1540448.07"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	58	11	2	3	2	1	1	1	1	5	3	1	18	1	1
18	"1540670.06"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	63	12	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1541333.96"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	25	5	1	1	1	1	1	1	1	8	3	1	18	1	1
18	"1541580.13"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	53	10	2	3	2	1	1	1	1	1	1	1	18	1	1
18	"1541889.12"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	3	1	1	77	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1541967.24"	0	0	0	2	1	1	0	0	0	4	3	2	1	1	1	1	1	1	53	10	2	1	1	1	1	1	1	3	2	1	18	1	1
18	"1542181.71"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	37	7	1	1	1	1	1	1	1	8	3	1	18	1	1
18	"1542465.06"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	76	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1542511.02"	0	0	0	2	1	1	1	1	1	2	2	1	1	1	1	3	1	1	46	9	2	3	2	1	1	1	1	3	2	1	18	1	1
18	"1542801.07"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	58	11	2	2	1	1	1	1	1	6	4	1	18	1	1
18	"1543073.42"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	27	5	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1543364.68"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	1	1	1	50	10	2	1	1	1	1	1	1	3	2	1	18	1	1
18	"1544084.78"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	77	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1544164.98"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	39	7	1	3	2	1	1	1	1	5	3	1	18	1	1
18	"1544285.39"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	39	7	1	8	5	3	1	1	1	0	0	1	18	1	1
18	"1544634.13"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	39	7	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1544666.52"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	62	12	3	1	1	1	1	1	1	9	4	1	18	1	1
18	"1545227.85"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	2	1	1	67	13	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1545355.79"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	60	12	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1545375.1"	0	0	0	5	2	2	0	0	0	2	2	1	2	2	1	1	1	1	45	9	2	3	2	1	1	1	1	7	2	1	18	1	1
18	"1545616.85"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	78	15	3	5	3	3	1	1	1	2	1	1	18	1	1
18	"1545772.31"	0	0	0	3	2	2	0	0	0	3	3	2	0	0	0	3	1	1	65	13	3	2	1	1	1	1	1	8	3	1	18	1	1
18	"1545934.96"	0	0	0	3	2	2	0	0	0	2	2	1	2	2	1	4	2	2	60	12	3	8	5	3	1	1	1	0	0	1	18	1	1
18	"1545977.14"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	25	5	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1546312.9"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	77	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1546417.25"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	68	13	3	5	3	3	1	1	1	5	3	1	18	1	1
18	"1546684.61"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	59	11	2	1	1	1	1	1	1	8	3	1	18	1	1
18	"1547361.67"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	1	1	1	47	9	2	1	1	1	1	1	1	3	2	1	18	1	1
18	"1547411.71"	0	0	0	2	1	1	1	1	1	1	1	-888	0	0	0	3	1	1	28	5	1	2	1	1	1	1	1	2	1	1	18	1	1
18	"1547520.88"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	65	13	3	2	1	1	1	1	1	2	1	1	18	1	1
18	"1547861.72"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	68	13	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1548046.91"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	50	10	2	3	2	1	1	1	1	5	3	1	18	1	1
18	"1548081.63"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	61	12	3	1	1	1	1	1	1	1	1	1	18	1	1
18	"1548096.06"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1548337.8"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	35	7	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1548347.76"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	53	10	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1548402.46"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	70	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1548403.65"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	44	8	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1549114.07"	0	0	0	3	2	2	0	0	0	2	2	1	1	1	1	4	2	2	37	7	1	2	1	1	1	1	1	9	4	1	18	1	1
18	"1549191.47"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	78	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1549218.3"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	71	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1549414.14"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	3	1	1	60	12	3	1	1	1	1	1	1	1	1	1	18	1	1
18	"1550072.19"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1550180.96"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	76	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1550244.71"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	77	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1550459.25"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	70	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"canNAtakeNAaNAnumberNAofNAyearsNAbeforeNAyouNAseeNAanyNAreturn"	0	0	0	0	0	0	0	0	0	-888	-888	-888	-887	-887	-887	-991	-991	-991	0	0	0	-990	-990	-990	-986	-986	-986	0	0	1	18	1	1
18	"1550470.46"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	31	6	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1550512.49"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	72	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1550709.27"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1551013.61"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	51	10	2	8	5	3	1	1	1	0	0	1	18	1	1
18	"1551259.04"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	29	5	1	1	1	1	1	1	1	4	2	1	18	1	1
18	"1551469.18"	1	1	1	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	69	13	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1551710.41"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	46	9	2	1	1	1	1	1	1	8	3	1	18	1	1
18	"1551851.02"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	57	11	2	1	1	1	1	1	1	3	2	1	18	1	1
18	"1551897.64"	0	0	0	6	3	3	0	0	0	2	2	1	1	1	1	1	1	1	59	11	2	1	1	1	1	1	1	5	3	1	18	1	1
18	"1552299.03"	0	0	0	3	2	2	0	0	0	2	2	1	2	2	1	3	1	1	34	6	1	1	1	1	1	1	1	5	3	1	18	1	1
18	"1552478.65"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	58	11	2	1	1	1	1	1	1	5	3	1	18	1	1
18	"1552542.92"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	76	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1552786.24"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	73	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1552845.45"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	30	6	1	1	1	1	1	1	1	3	2	1	18	1	1
18	"1552881.91"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	76	15	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1552891.76"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	32	6	1	1	1	1	1	1	1	7	2	1	18	1	1
18	"1553117.49"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	24	4	1	1	1	1	1	1	1	5	3	1	18	1	1
18	"1553154.05"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	55	11	2	1	1	1	1	1	1	8	3	1	18	1	1
18	"1553194.43"	0	0	0	5	2	2	0	0	0	3	3	2	0	0	0	4	2	2	42	8	2	1	1	1	1	1	1	4	2	1	18	1	1
18	"1553348"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	54	10	2	1	1	1	1	1	1	4	2	1	18	1	1
18	"1553380.78"	0	0	0	3	2	2	0	0	0	3	3	2	0	0	0	2	1	1	52	10	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1553549.91"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	69	13	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1553760.01"	0	0	0	4	2	2	0	0	0	3	3	2	0	0	0	2	1	1	55	11	2	1	1	1	1	1	1	8	3	1	18	1	1
18	"1553921.78"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	51	10	2	1	1	1	1	1	1	1	1	1	18	1	1
18	"1553947.15"	0	0	0	1	1	1	0	0	0	3	3	2	1	1	1	2	1	1	74	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1553948.51"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	1	1	1	36	7	1	1	1	1	1	1	1	3	2	1	18	1	1
18	"1554110.77"	0	0	0	2	1	1	1	1	1	2	2	1	0	0	0	3	1	1	33	6	1	1	1	1	1	1	1	3	2	1	18	1	1
18	"1554675.02"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	63	12	3	2	1	1	1	1	1	4	2	1	18	1	1
18	"1555202.17"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1555280.79"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	73	14	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1555302.86"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	60	12	3	5	3	3	1	1	1	0	0	1	18	1	1
18	"1555515.77"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1555992.24"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	1	1	1	57	11	2	1	1	1	1	1	1	2	1	1	18	1	1
18	"1556189.67"	0	0	0	4	2	2	0	0	0	2	2	1	1	1	1	3	1	1	53	10	2	6	4	3	1	1	1	9	4	1	18	1	1
18	"1556694.44"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
18	"1556768.32"	0	0	0	4	2	2	1	1	1	1	1	-888	3	3	1	3	1	1	34	6	1	2	1	1	1	1	1	2	1	1	18	1	1
18	"1557041.02"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	35	7	1	1	1	1	1	1	1	1	1	1	18	1	1
18	"1557337.52"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	65	13	3	1	1	1	1	1	1	8	3	1	18	1	1
18	"1557592.34"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	48	9	2	3	2	1	1	1	1	1	1	1	18	1	1
18	"1557931.09"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	34	6	1	1	1	1	1	1	1	2	1	1	18	1	1
18	"1558006.82"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	42	8	2	8	5	3	1	1	1	0	0	1	18	1	1
18	"1558341.72"	1	1	1	3	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	18	1	1
